Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central African Republic,CAF,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,52.45674,47.96444,..,48.44996,53.26402,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,23.71611,29.05007,25.91333,26.45229,23.99504,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,22.81854,21.28217,17.48191,22.71604,20.47402,27.29113,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.652220011,1.415060043,1.313320041,1.290009975,1.254580021,1.117609978,1.107920051,..,..,..,1.910230041,1.754089952,1.75364995,1.565879941,1.768710017,..
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.63115692,74.1841507,79.34353638,79.21977234,80.81868744,82.42884827,85.00759888,83.76145935,81.99915314,120.3322983,120.6511688,118.6259079,116.7339401,117.7388077,115.1526566,113.7943878
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.9233398,101.8130722,101.3794937,100.8284378,99.17333221,96.85813904,96.75588226,97.02944946,96.91784668,102.110878,100.6508636,100.7575302,99.62503052,99.77436066,101.0526733,102.2251205
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,44.57695007,44.85783005,49.03480148,48.67156982,49.40269852,50.3747406,52.25569916,50.67900848,49.85337067,50.18006134,..,49.28681183,..,..,..,..
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.50646973,..,..,..,..,96.4309082,..,..,93.70207214,..,92.86830902,..,..,93.76776123,..,..
Thailand,THA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.05090332,..,..,..,..,96.59757233,..,..,98.31388092,..,98.14662933,..,..,98.13716888,..,..
Thailand,THA,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Thailand,THA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,96.72231293,94.00016022,95.08770752,95.03530884,94.32579041,..,..,..,..,..,..
Thailand,THA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,13.12545967,..,..,14.80998039,..,14.93900013,15.62792969,..
Thailand,THA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,32.36281967,..,..,..,38.65016937,..,..,41.41638184,..,..,45.07048035,..,46.23706818,49.57551956,..
Thailand,THA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,12.86896992,..,..,..,12.90122986,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,51.35322189,..,..,..,60.79637146,..,..,61.4749794,..,..,65.74324036,..,66.84616852,71.21427155,..
Thailand,THA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,12.86896992,..,..,..,11.95258999,..,..,16.89656067,..,..,19.06739998,..,19.31892967,20.36775017,..
Thailand,THA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,22.56995964,..,..,..,27.33810997,..,..,29.29227066,..,..,32.67467117,..,33.30593109,35.2588501,..
Thailand,THA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..,..,1.790169954,..,..,2.140810013,..,2.055629969,2.125740051,..
Thailand,THA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.101020001,0.08783,..
Thailand,THA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,45.13959,46.13831,40.08495,50.4469,44.78126,41.106,..,..,..,..,..,..,..
Thailand,THA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,14.26054,15.5976,28.61176,21.45284,28.62811,29.81499,..,..,..,..,..,..,..
Thailand,THA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,21.68546,23.7406,..,21.176,19.31806,16.50964,14.91674,14.41514,15.55332,..,..,..,..,..,..,..
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.93859005,4.05038023,3.603149891,3.508500099,3.861939907,3.508440018,4.805550098,4.536709785,4.1240201,3.723560095,3.759670019,3.637520075,3.355730057,3.056770086,2.968980074,..
Chad,TCD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,15.64002037,16.06049919,18.50139999,20.94531059,22.99271965,22.58856964,23.06594086,22.3210907,24.67564964,23.0396595,22.41506004,22.55660057,20.6807003,20.21027946,20.55504036,..
Chad,TCD,"School enrollment, primary (% gross)",SE.PRM.ENRR,71.61457062,70.92913818,69.78533173,77.72064972,81.97505951,81.91847992,88.64547729,92.89533234,100.1327515,101.5848312,91.58312988,86.84687042,78.57404327,89.73428345,89.19113922,..
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.420699954,..,..,1.943040013,2.00883007,2.096060038,2.214950085,..,..,3.433840036,3.251300097,..,..,..,..,..
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,26.00299072,22.31155014,..,..,..,..
Chad,TCD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,38.77241898,30.79161072,..,..,..,..
Chad,TCD,"Compulsory education, duration (years)",SE.COM.DURS,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Chad,TCD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,68.67829895,79.19608307,78.09152985,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,0.864160001,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,10.04438972,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,13.6497097,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,1.685639977,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,5.104420185,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,0.262690008,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,0.045729998,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,45.78488,..,..,..,59.24125,51.61933,40.66676,46.70011,..,..,..,..,..,..,..,..
Chad,TCD,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.48479,..,..,..,28.33404,27.4058,34.94893,20.72761,24.71241,..,..,..,..,..,..,..
Chad,TCD,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,18.73033,..,..,..,12.37664,19.75874,16.28402,30.25849,31.70084,..,..,..,..,..,..,..
Chad,TCD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.694769979,..,..,..,2.311739922,1.981940031,2.2579,2.206150055,2.850709915,2.599999905,2.400000095,2.299999952,2.454819918,2.25948,2.372459888,..
